users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
12000,0.2,0.05,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9285993576049805,0.0,0.0,1.0,15.0,15.0,,,,,28474.0,,,9.33356546377732,9.33356546377732,33.733333333333334,33.733333333333334
12000,0.2,0.05,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9531967639923096,0.0,0.0,1.0,15.0,15.0,,,,,28474.0,,,9.33356546377732,9.33356546377732,33.733333333333334,33.733333333333334
12000,0.2,0.05,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9674568176269531,0.0,0.0,1.0,15.0,15.0,,,,,28474.0,,,9.33356546377732,9.33356546377732,33.733333333333334,33.733333333333334
12000,0.3,0.003,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9400696754455566,0.0,0.0,0.9333333333333333,55.0,55.0,,,,,36151.5,,,0.7190156781043983,0.7190156781043983,3.4,3.4
12000,0.3,0.003,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9402225017547607,0.0,0.0,0.9333333333333333,55.0,55.0,,,,,36151.5,,,0.7190156781043983,0.7190156781043983,3.4,3.4
12000,0.3,0.003,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9493503570556641,0.0,0.0,0.9333333333333333,55.0,55.0,,,,,36151.5,,,0.7190156781043983,0.7190156781043983,3.4,3.4
12000,0.3,0.003,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9599931240081787,0.0,0.0,0.9333333333333333,55.0,55.0,,,,,36151.5,,,0.7190156781043983,0.7190156781043983,3.4,3.4
12000,0.3,0.005,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9355008602142334,0.0,0.0,0.9333333333333333,50.0,50.0,,,,,35476.0,,,1.2957467223489292,1.2957467223489292,4.733333333333333,4.733333333333333
12000,0.3,0.005,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9389615058898926,0.0,0.0,0.9333333333333333,50.0,50.0,,,,,35476.0,,,1.2957467223489292,1.2957467223489292,4.733333333333333,4.733333333333333
12000,0.3,0.005,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9474258422851562,0.0,0.0,0.9333333333333333,50.0,50.0,,,,,35476.0,,,1.2957467223489292,1.2957467223489292,4.733333333333333,4.733333333333333
12000,0.3,0.005,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9658796787261963,0.0,0.0,0.9333333333333333,50.0,50.0,,,,,35476.0,,,1.2957467223489292,1.2957467223489292,4.733333333333333,4.733333333333333
12000,0.3,0.007,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9277994632720947,0.0,0.0,1.0,50.0,50.0,,,,,35229.0,,,1.8225405901211043,1.8225405901211043,6.866666666666666,6.866666666666666
