users,adoption,p_gossip,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
8000,0.2,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7693948745727539,0.0,0.0,1.0,30.0,30.0,,,,,24622.0,,,3.7263586217973668,3.7263586217973668,10.333333333333334,10.333333333333334
8000,0.2,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7890050411224365,0.0,0.0,1.0,20.0,20.0,,,,,23271.0,,,5.5562982866333765,5.5562982866333765,15.066666666666666,15.066666666666666
8000,0.2,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7871754169464111,0.0,0.0,1.0,10.0,10.0,,,,,22606.0,,,9.163744425487797,9.163744425487797,26.466666666666665,26.466666666666665
8000,0.2,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8096051216125488,0.0,0.0,1.0,5.0,5.0,,,,,21964.0,,,14.299339579266025,14.299339579266025,39.666666666666664,39.666666666666664
8000,0.2,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7910101413726807,0.0,0.0,1.0,5.0,5.0,,,,,21964.0,,,17.756085597606216,17.756085597606216,49.4,49.4
8000,0.2,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7818970680236816,0.0,0.0,1.0,0.0,0.0,,,,,21193.0,,,26.395952458472205,26.395952458472205,74.53333333333333,74.53333333333333
8000,0.2,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7723433971405029,0.0,0.0,1.0,0.0,0.0,,,,,21193.0,,,35.02779930153495,35.02779930153495,101.33333333333333,101.33333333333333
8000,0.3,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8209657669067383,0.0,0.0,0.6,60.0,60.0,,,,,28488.0,,,0.4536925503499027,0.4536925503499027,1.2666666666666666,1.2666666666666666
8000,0.3,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7766706943511963,0.0,0.0,0.8666666666666667,30.0,30.0,,,,,26811.0,,,0.8178652593332842,0.8178652593332842,1.9333333333333333,1.9333333333333333
8000,0.3,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7815241813659668,0.0,0.0,1.0,20.0,20.0,,,,,23983.0,,,1.2716694044382815,1.2716694044382815,3.6666666666666665,3.6666666666666665
8000,0.3,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8413059711456299,0.0,0.0,1.0,15.0,15.0,,,,,23046.0,,,1.9493412023175272,1.9493412023175272,5.266666666666667,5.266666666666667
8000,0.3,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7964978218078613,0.0,0.0,1.0,15.0,15.0,,,,,23046.0,,,2.534435361349075,2.534435361349075,6.333333333333333,6.333333333333333
8000,0.3,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7756381034851074,0.0,0.0,1.0,10.0,10.0,,,,,22736.0,,,3.7378638178938477,3.7378638178938477,10.066666666666666,10.066666666666666
8000,0.3,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7737526893615723,0.0,0.0,1.0,10.0,10.0,,,,,22675.0,,,5.2404509592112465,5.2404509592112465,15.0,15.0
8000,0.3,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.787207841873169,0.0,0.0,1.0,5.0,5.0,,,,,22675.0,,,7.9238289820695655,7.9238289820695655,24.933333333333334,24.933333333333334
8000,0.3,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8015322685241699,0.0,0.0,1.0,5.0,5.0,,,,,21899.0,,,13.180481457506694,13.180481457506694,41.53333333333333,41.53333333333333
