run_dir,mode,p_gossip,adoption,t_since_release_min,aware_new_frac,cum_msgs_since_release,cum_gossip_bytes_since_release
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,5.0,0.0,1494,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,10.0,0.0,2229,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,15.0,0.0,3067,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,20.0,0.0,3689,2048
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,25.0,0.0,4342,2176
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,30.0,0.0,5000,2304
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,35.0,0.0,5732,2432
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,40.0,0.0,6418,2560
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,45.0,0.0,7103,4352
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,50.0,0.0,7656,4352
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,55.0,0.0,8327,4352
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,60.0,0.0,8918,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,65.0,0.0,9569,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,70.0,0.0,10270,4480
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,75.0,0.0,10950,4608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,80.0,0.0,11660,4608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,85.0,0.0,12440,4864
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,90.0,0.0,13066,4864
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,95.0,0.0,13845,6912
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,100.0,0.0,14593,6912
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,105.0,0.0,15220,7040
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,110.0,0.0,15942,8448
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,115.0,0.0,16658,8576
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,0.0,0.0,806,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,5.0,0.0,1466,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,10.0,0.0,1998,2560
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,15.0,0.0,2606,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,20.0,0.0,3154,2944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,25.0,0.0,3842,3072
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,30.0,0.0,4538,3200
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,35.0,0.0,5169,3456
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,40.0,0.0,5887,3456
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,45.0,0.0,6421,3584
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,50.0,0.0,6945,3584
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,55.0,0.0,7583,5248
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,60.0,0.0,8289,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,65.0,0.0,8899,5504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,70.0,0.0,9443,5504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,75.0,0.0,9912,5504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,80.0,0.0,10444,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,85.0,0.0,11065,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,90.0,0.0,11721,7424
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,95.0,0.0,12201,7680
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,100.0,0.0,12887,7808
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,105.0,0.0,13514,8192
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,110.0,0.0,14109,8320
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,115.0,0.0,14689,8576
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,0.0,0.0,693,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,5.0,0.0,1511,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,10.0,0.0,2219,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,15.0,0.0,2792,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,20.0,0.0,3434,640
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,25.0,0.0,4022,768
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,30.0,0.0,4666,768
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,35.0,0.0,5295,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,40.0,0.0,5910,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,45.0,0.0,6531,1664
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,50.0,0.0,7164,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,55.0,0.0,7957,1920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,60.0,0.0,8557,2304
